GEOID,fips,leanm
3603630,36,AVOCA CENTRAL SCHOOL DISTRICT
3603660,36,AVON CENTRAL SCHOOL DISTRICT
3603720,36,BABYLON UNION FREE SCHOOL DISTRICT
3603810,36,BAINBRIDGE-GUILFORD CENTRAL SCHOOL DISTRICT
3603840,36,BALDWIN UNION FREE SCHOOL DISTRICT
3603870,36,BALDWINSVILLE CENTRAL SCHOOL DISTRICT
3603930,36,BALLSTON SPA CENTRAL SCHOOL DISTRICT
3603960,36,BARKER CENTRAL SCHOOL DISTRICT
3603990,36,BATAVIA CITY SCHOOL DISTRICT
3604050,36,BATH CENTRAL SCHOOL DISTRICT
3604080,36,BAY SHORE UNION FREE SCHOOL DISTRICT
3604110,36,BAYPORT-BLUE POINT UNION FREE SCHOOL DISTRICT
3604140,36,BEACON CITY SCHOOL DISTRICT
3604200,36,BEAVER RIVER CENTRAL SCHOOL DISTRICT
3604290,36,BEEKMANTOWN CENTRAL SCHOOL DISTRICT
3604350,36,BELFAST CENTRAL SCHOOL DISTRICT
3604370,36,BELLEVILLE-HENDERSON CENTRAL SCHOOL DISTRICT
3604410,36,BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT
3604530,36,BEMUS POINT CENTRAL SCHOOL DISTRICT
3604620,36,BERLIN CENTRAL SCHOOL DISTRICT
3604650,36,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT
3604710,36,BETHLEHEM CENTRAL SCHOOL DISTRICT
3604740,36,BETHPAGE UNION FREE SCHOOL DISTRICT
3604757,36,GILBERTSVILLE-MOUNT UPTON CENTRAL SCHOOL DISTRICT
3604758,36,
3604870,36,BINGHAMTON CITY SCHOOL DISTRICT
3604920,36,EAST BLOOMFIELD CENTRAL SCHOOL DISTRICT
3605010,36,BOLTON CENTRAL SCHOOL DISTRICT
3605040,36,ADIRONDACK CENTRAL SCHOOL DISTRICT
3605220,36,BRADFORD CENTRAL SCHOOL DISTRICT
3605280,36,BRENTWOOD UNION FREE SCHOOL DISTRICT
3605310,36,BREWSTER CENTRAL SCHOOL DISTRICT
3605340,36,BRIARCLIFF MANOR UNION FREE SCHOOL DISTRICT
3605370,36,BRIDGEHAMPTON UNION FREE SCHOOL DISTRICT
3605460,36,BRIGHTON CENTRAL SCHOOL DISTRICT
3605520,36,BRUNSWICK CENTRAL SCHOOL DISTRICT (BRITTONKILL)
3605580,36,
3605610,36,BROCTON CENTRAL SCHOOL DISTRICT
3605640,36,BRONXVILLE UNION FREE SCHOOL DISTRICT
3605670,36,BROOKFIELD CENTRAL SCHOOL DISTRICT
3605820,36,BRUSHTON-MOIRA CENTRAL SCHOOL DISTRICT
3605850,36,BUFFALO CITY SCHOOL DISTRICT
3605940,36,BURNT HILLS-BALLSTON LAKE CENTRAL SCHOOL DISTRICT
3606060,36,BYRAM HILLS CENTRAL SCHOOL DISTRICT
3606090,36,BYRON-BERGEN CENTRAL SCHOOL DISTRICT
3606160,36,CAIRO-DURHAM CENTRAL SCHOOL DISTRICT
3606180,36,CALEDONIA-MUMFORD CENTRAL SCHOOL DISTRICT
3606210,36,CAMBRIDGE CENTRAL SCHOOL DISTRICT
3606240,36,CAMDEN CENTRAL SCHOOL DISTRICT
3606300,36,CANAJOHARIE CENTRAL SCHOOL DISTRICT
3606330,36,CANANDAIGUA CITY SCHOOL DISTRICT
3606360,36,CANASERAGA CENTRAL SCHOOL DISTRICT
3606390,36,CANASTOTA CENTRAL SCHOOL DISTRICT
3606420,36,CANDOR CENTRAL SCHOOL DISTRICT
3606470,36,CANTON CENTRAL SCHOOL DISTRICT
3606500,36,SPACKENKILL UNION FREE SCHOOL DISTRICT
3606540,36,CARLE PLACE UNION FREE SCHOOL DISTRICT
3606570,36,CARMEL CENTRAL SCHOOL DISTRICT
3606630,36,CARTHAGE CENTRAL SCHOOL DISTRICT
3606660,36,CASSADAGA VALLEY CENTRAL SCHOOL DISTRICT
3606690,36,CATO-MERIDIAN CENTRAL SCHOOL DISTRICT
3606720,36,CATSKILL CENTRAL SCHOOL DISTRICT
3606780,36,CAZENOVIA CENTRAL SCHOOL DISTRICT
3606840,36,CENTER MORICHES UNION FREE SCHOOL DISTRICT
3606870,36,CENTRAL ISLIP UNION FREE SCHOOL DISTRICT
3606900,36,CENTRAL SQUARE CENTRAL SCHOOL DISTRICT
3606990,36,CHAPPAQUA CENTRAL SCHOOL DISTRICT
3607020,36,GRAND ISLAND CENTRAL SCHOOL DISTRICT
3607050,36,CHARLOTTE VALLEY CENTRAL SCHOOL DISTRICT
3607080,36,CHATEAUGAY CENTRAL SCHOOL DISTRICT
3607110,36,CHATHAM CENTRAL SCHOOL DISTRICT
3607170,36,CHAZY UNION FREE SCHOOL DISTRICT
3607230,36,CHEEKTOWAGA CENTRAL SCHOOL DISTRICT
3607260,36,CHENANGO FORKS CENTRAL SCHOOL DISTRICT
3607290,36,CHENANGO VALLEY CENTRAL SCHOOL DISTRICT
3607320,36,WESTHILL CENTRAL SCHOOL DISTRICT
3607380,36,CHESTER UNION FREE SCHOOL DISTRICT
3607440,36,RANDOLPH ACADEMY UNION FREE SCHOOL DISTRICT
3607470,36,CHITTENANGO CENTRAL SCHOOL DISTRICT
3607530,36,CHURCHVILLE-CHILI CENTRAL SCHOOL DISTRICT
3607560,36,CINCINNATUS CENTRAL SCHOOL DISTRICT
3607590,36,CLARENCE CENTRAL SCHOOL DISTRICT
3607650,36,THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT
3607680,36,CLEVELAND HILL UNION FREE SCHOOL DISTRICT
3607710,36,CLIFTON-FINE CENTRAL SCHOOL DISTRICT
3607770,36,CLINTON CENTRAL SCHOOL DISTRICT
3607860,36,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT
3607890,36,CLYMER CENTRAL SCHOOL DISTRICT
3607980,36,COHOES CITY SCHOOL DISTRICT
3608010,36,COLD SPRING HARBOR CENTRAL SCHOOL DISTRICT
3608100,36,COLTON-PIERREPONT CENTRAL SCHOOL DISTRICT
3608130,36,COMMACK UNION FREE SCHOOL DISTRICT
3608160,36,CONNETQUOT CENTRAL SCHOOL DISTRICT
3608250,36,COOPERSTOWN CENTRAL SCHOOL DISTRICT
3608280,36,COPENHAGEN CENTRAL SCHOOL DISTRICT
3608310,36,
3608340,36,PEMBROKE CENTRAL SCHOOL DISTRICT
3608370,36,CORINTH CENTRAL SCHOOL DISTRICT
3608400,36,CORNING CITY SCHOOL DISTRICT
3608430,36,CORNWALL CENTRAL SCHOOL DISTRICT
3608460,36,CORTLAND CITY SCHOOL DISTRICT
3608470,36,MOUNT PLEASANT-COTTAGE UNION FREE SCHOOL DISTRICT
3608490,36,COXSACKIE-ATHENS CENTRAL SCHOOL DISTRICT
3608580,36,CROTON-HARMON UNION FREE SCHOOL DISTRICT
3608610,36,CROWN POINT CENTRAL SCHOOL DISTRICT
3608790,36,DANSVILLE CENTRAL SCHOOL DISTRICT
3608850,36,DERUYTER CENTRAL SCHOOL DISTRICT
3608880,36,DEER PARK UNION FREE SCHOOL DISTRICT
3608910,36,DELAWARE ACADEMY CENTRAL SCHOOL DISTRICT AT DELHI
3608970,36,YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT
3609030,36,DEPEW UNION FREE SCHOOL DISTRICT
3609060,36,DEPOSIT CENTRAL SCHOOL DISTRICT
3609090,36,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT
3609120,36,DOBBS FERRY UNION FREE SCHOOL DISTRICT
3609210,36,DOVER UNION FREE SCHOOL DISTRICT
3609240,36,DOWNSVILLE CENTRAL SCHOOL DISTRICT
3609330,36,DRYDEN CENTRAL SCHOOL DISTRICT
3609360,36,DUANESBURG CENTRAL SCHOOL DISTRICT
3609390,36,DUNDEE CENTRAL SCHOOL DISTRICT
3609420,36,DUNKIRK CITY SCHOOL DISTRICT
3609540,36,EAST AURORA UNION FREE SCHOOL DISTRICT
3609630,36,EAST GREENBUSH CENTRAL SCHOOL DISTRICT
3609660,36,EAST HAMPTON UNION FREE SCHOOL DISTRICT
3609690,36,EAST IRONDEQUOIT CENTRAL SCHOOL DISTRICT
3609720,36,EAST ISLIP UNION FREE SCHOOL DISTRICT
3609840,36,EAST MEADOW UNION FREE SCHOOL DISTRICT
3609870,36,EAST MORICHES UNION FREE SCHOOL DISTRICT
3609900,36,EAST QUOGUE UNION FREE SCHOOL DISTRICT
3609930,36,EAST ROCHESTER UNION FREE SCHOOL DISTRICT
3609960,36,EAST ROCKAWAY UNION FREE SCHOOL DISTRICT
3609990,36,EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT
3610050,36,EAST WILLISTON UNION FREE SCHOOL DISTRICT
3610080,36,EASTCHESTER UNION FREE SCHOOL DISTRICT
3610140,36,
3610170,36,EDEN CENTRAL SCHOOL DISTRICT
3610200,36,EDGEMONT UNION FREE SCHOOL DISTRICT
3610230,36,
3610260,36,EDMESTON CENTRAL SCHOOL DISTRICT
3610380,36,ELBA CENTRAL SCHOOL DISTRICT
3610410,36,ELDRED CENTRAL SCHOOL DISTRICT
3610440,36,ELIZABETHTOWN-LEWIS CENTRAL SCHOOL DISTRICT
3610500,36,ELLENVILLE CENTRAL SCHOOL DISTRICT
3610530,36,ELLICOTTVILLE CENTRAL SCHOOL DISTRICT
3610560,36,ELMIRA CITY SCHOOL DISTRICT
3610590,36,ELMIRA HEIGHTS CENTRAL SCHOOL DISTRICT
3610620,36,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT
3610650,36,ELMSFORD UNION FREE SCHOOL DISTRICT
3610680,36,ELWOOD UNION FREE SCHOOL DISTRICT
3610710,36,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT
3610860,36,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT
3610890,36,FAIRPORT CENTRAL SCHOOL DISTRICT
3610920,36,FALCONER CENTRAL SCHOOL DISTRICT
3610950,36,FALLSBURG CENTRAL SCHOOL DISTRICT
3610980,36,FARMINGDALE UNION FREE SCHOOL DISTRICT
3611070,36,FILLMORE CENTRAL SCHOOL DISTRICT
3611100,36,FISHERS ISLAND UNION FREE SCHOOL DISTRICT
3611160,36,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT
3611190,36,FONDA-FULTONVILLE CENTRAL SCHOOL DISTRICT
3611250,36,FORESTVILLE CENTRAL SCHOOL DISTRICT
3611280,36,FORT ANN CENTRAL SCHOOL DISTRICT
3611310,36,FORT EDWARD UNION FREE SCHOOL DISTRICT
3611370,36,FORT PLAIN CENTRAL SCHOOL DISTRICT
3611400,36,FRANKFORT-SCHUYLER CENTRAL SCHOOL DISTRICT
3611430,36,FRANKLIN CENTRAL SCHOOL DISTRICT
3611460,36,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT
3611490,36,FRANKLINVILLE CENTRAL SCHOOL DISTRICT
3611520,36,FREDONIA CENTRAL SCHOOL DISTRICT
3611550,36,FREEPORT UNION FREE SCHOOL DISTRICT
3611610,36,FREWSBURG CENTRAL SCHOOL DISTRICT
3611640,36,FRIENDSHIP CENTRAL SCHOOL DISTRICT
3611670,36,FRONTIER CENTRAL SCHOOL DISTRICT
3611700,36,FULTON CITY SCHOOL DISTRICT
3611730,36,GALWAY CENTRAL SCHOOL DISTRICT
3611740,36,GANANDA CENTRAL SCHOOL DISTRICT
3611760,36,GARDEN CITY UNION FREE SCHOOL DISTRICT
3611860,36,GARRISON UNION FREE SCHOOL DISTRICT
3611880,36,GATES-CHILI CENTRAL SCHOOL DISTRICT
3611910,36,GENERAL BROWN CENTRAL SCHOOL DISTRICT
3611940,36,GENESEO CENTRAL SCHOOL DISTRICT
3611970,36,GENEVA CITY SCHOOL DISTRICT
3612030,36,GERMANTOWN CENTRAL SCHOOL DISTRICT
3612120,36,GILBOA-CONESVILLE CENTRAL SCHOOL DISTRICT
3612180,36,GLEN COVE CITY SCHOOL DISTRICT
3612240,36,GLENS FALLS CITY SCHOOL DISTRICT
3612270,36,
3612300,36,GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN)
3612330,36,GOSHEN CENTRAL SCHOOL DISTRICT
3612360,36,GOUVERNEUR CENTRAL SCHOOL DISTRICT
3612390,36,GOWANDA CENTRAL SCHOOL DISTRICT
3612400,36,GREENBURGH-GRAHAM UNION FREE SCHOOL DISTRICT
3612450,36,GRANVILLE CENTRAL SCHOOL DISTRICT
3612510,36,
3612630,36,GREECE CENTRAL SCHOOL DISTRICT
3612660,36,GREEN ISLAND UNION FREE SCHOOL DISTRICT
3612720,36,GREENBURGH CENTRAL SCHOOL DISTRICT
3612750,36,GREENE CENTRAL SCHOOL DISTRICT
3612840,36,GREENPORT UNION FREE SCHOOL DISTRICT
3612870,36,GREENVILLE CENTRAL SCHOOL DISTRICT
3612900,36,GREENWICH CENTRAL SCHOOL DISTRICT
3612960,36,GREENWOOD LAKE UNION FREE SCHOOL DISTRICT
3612990,36,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT
3613020,36,GROTON CENTRAL SCHOOL DISTRICT
3613080,36,GUILDERLAND CENTRAL SCHOOL DISTRICT
3613110,36,HADLEY-LUZERNE CENTRAL SCHOOL DISTRICT
3613230,36,HALDANE CENTRAL SCHOOL DISTRICT
3613290,36,HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT
3613350,36,HAMBURG CENTRAL SCHOOL DISTRICT
3613380,36,HAMILTON CENTRAL SCHOOL DISTRICT
3613440,36,HAMMOND CENTRAL SCHOOL DISTRICT
3613470,36,HAMMONDSPORT CENTRAL SCHOOL DISTRICT
3613530,36,HAMPTON BAYS UNION FREE SCHOOL DISTRICT
3613560,36,HANCOCK CENTRAL SCHOOL DISTRICT
3613590,36,HANNIBAL CENTRAL SCHOOL DISTRICT
3613620,36,HARBORFIELDS CENTRAL SCHOOL DISTRICT
3613710,36,HARPURSVILLE CENTRAL SCHOOL DISTRICT
3613740,36,HARRISON CENTRAL SCHOOL DISTRICT
3613770,36,HARRISVILLE CENTRAL SCHOOL DISTRICT
3613830,36,HARTFORD CENTRAL SCHOOL DISTRICT
3613950,36,HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT
3613980,36,HAUPPAUGE UNION FREE SCHOOL DISTRICT
3614010,36,
3614070,36,
3614130,36,HEMPSTEAD UNION FREE SCHOOL DISTRICT
3614190,36,HENDRICK HUDSON CENTRAL SCHOOL DISTRICT
3614220,36,HERKIMER CENTRAL SCHOOL DISTRICT
3614250,36,HERMON-DEKALB CENTRAL SCHOOL DISTRICT
3614280,36,HERRICKS UNION FREE SCHOOL DISTRICT
3614310,36,HEUVELTON CENTRAL SCHOOL DISTRICT
3614340,36,HICKSVILLE UNION FREE SCHOOL DISTRICT
3614400,36,HIGHLAND CENTRAL SCHOOL DISTRICT
3614430,36,HIGHLAND FALLS CENTRAL SCHOOL DISTRICT
3614460,36,HILTON CENTRAL SCHOOL DISTRICT
3614490,36,HINSDALE CENTRAL SCHOOL DISTRICT
3614550,36,HOLLAND CENTRAL SCHOOL DISTRICT
3614580,36,HOLLAND PATENT CENTRAL SCHOOL DISTRICT
3614610,36,HOLLEY CENTRAL SCHOOL DISTRICT
3614640,36,HOMER CENTRAL SCHOOL DISTRICT
3614670,36,HONEOYE CENTRAL SCHOOL DISTRICT
3614700,36,HONEOYE FALLS-LIMA CENTRAL SCHOOL DISTRICT
3614730,36,HOOSIC VALLEY CENTRAL SCHOOL DISTRICT
3614760,36,HOOSICK FALLS CENTRAL SCHOOL DISTRICT
3614820,36,HORNELL CITY SCHOOL DISTRICT
3614850,36,HORSEHEADS CENTRAL SCHOOL DISTRICT
3614880,36,SACKETS HARBOR CENTRAL SCHOOL DISTRICT
3614940,36,HUDSON CITY SCHOOL DISTRICT
3614970,36,HUDSON FALLS CENTRAL SCHOOL DISTRICT
3615060,36,HUNTER-TANNERSVILLE CENTRAL SCHOOL DISTRICT
3615090,36,HUNTINGTON UNION FREE SCHOOL DISTRICT
3615180,36,HYDE PARK CENTRAL SCHOOL DISTRICT
3615210,36,KINDERHOOK CENTRAL SCHOOL DISTRICT
3615240,36,ILION CENTRAL SCHOOL DISTRICT
3615270,36,INDIAN LAKE CENTRAL SCHOOL DISTRICT
3615300,36,INDIAN RIVER CENTRAL SCHOOL DISTRICT
3615330,36,INLET COMMON SCHOOL DISTRICT
3615360,36,IROQUOIS CENTRAL SCHOOL DISTRICT
3615390,36,WEST IRONDEQUOIT CENTRAL SCHOOL DISTRICT
3615450,36,IRVINGTON UNION FREE SCHOOL DISTRICT
3615480,36,ISLAND PARK UNION FREE SCHOOL DISTRICT
3615510,36,ISLAND TREES UNION FREE SCHOOL DISTRICT
3615540,36,ISLIP UNION FREE SCHOOL DISTRICT
3615570,36,ITHACA CITY SCHOOL DISTRICT
3615630,36,JAMESTOWN CITY SCHOOL DISTRICT
3615720,36,JEFFERSON CENTRAL SCHOOL DISTRICT
3615780,36,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT
3615810,36,JERICHO UNION FREE SCHOOL DISTRICT
3615870,36,JOHNSBURG CENTRAL SCHOOL DISTRICT
3615900,36,JOHNSON CITY CENTRAL SCHOOL DISTRICT
3615980,36,JOHNSTOWN CITY SCHOOL DISTRICT
3615990,36,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT
3616080,36,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT
3616140,36,KEENE CENTRAL SCHOOL DISTRICT
3616170,36,AUSABLE VALLEY CENTRAL SCHOOL DISTRICT
3616200,36,KENDALL CENTRAL SCHOOL DISTRICT
3616230,36,KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT
3616260,36,KINGS PARK CENTRAL SCHOOL DISTRICT
3616290,36,KINGSTON CITY SCHOOL DISTRICT
3616380,36,LA FARGEVILLE CENTRAL SCHOOL DISTRICT
3616410,36,LAFAYETTE CENTRAL SCHOOL DISTRICT
3616440,36,LACKAWANNA CITY SCHOOL DISTRICT
3616470,36,LAKE GEORGE CENTRAL SCHOOL DISTRICT
3616500,36,LAKE PLACID CENTRAL SCHOOL DISTRICT
3616530,36,LAKE PLEASANT CENTRAL SCHOOL DISTRICT
3616560,36,EVANS-BRANT CENTRAL SCHOOL DISTRICT (LAKE SHORE)
3616620,36,LAKELAND CENTRAL SCHOOL DISTRICT
3616680,36,LANCASTER CENTRAL SCHOOL DISTRICT
3616710,36,LANSING CENTRAL SCHOOL DISTRICT
3616740,36,LANSINGBURGH CENTRAL SCHOOL DISTRICT
3616800,36,LAURENS CENTRAL SCHOOL DISTRICT
3616830,36,LAWRENCE UNION FREE SCHOOL DISTRICT
3616950,36,LE ROY CENTRAL SCHOOL DISTRICT
3616960,36,NORTH WARREN CENTRAL SCHOOL DISTRICT
3616980,36,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT
3617130,36,LETCHWORTH CENTRAL SCHOOL DISTRICT
3617160,36,LEVITTOWN UNION FREE SCHOOL DISTRICT
3617190,36,LEWISTON-PORTER CENTRAL SCHOOL DISTRICT
3617220,36,LIBERTY CENTRAL SCHOOL DISTRICT
3617380,36,LINDENHURST UNION FREE SCHOOL DISTRICT
3617400,36,
3617430,36,LISBON CENTRAL SCHOOL DISTRICT
3617460,36,LITTLE FALLS CITY SCHOOL DISTRICT
3617520,36,LIVERPOOL CENTRAL SCHOOL DISTRICT
3617580,36,LIVINGSTON MANOR CENTRAL SCHOOL DISTRICT
3617640,36,LIVONIA CENTRAL SCHOOL DISTRICT
3617670,36,LOCKPORT CITY SCHOOL DISTRICT
3617700,36,LOCUST VALLEY CENTRAL SCHOOL DISTRICT
3617730,36,
3617760,36,LONG LAKE CENTRAL SCHOOL DISTRICT
3617820,36,LOWVILLE ACADEMY & CENTRAL SCHOOL DISTRICT
3617880,36,LYME CENTRAL SCHOOL DISTRICT
3617910,36,LYNBROOK UNION FREE SCHOOL DISTRICT
3617940,36,LYNCOURT UNION FREE SCHOOL DISTRICT
3617970,36,LYNDONVILLE CENTRAL SCHOOL DISTRICT
3618030,36,LYONS CENTRAL SCHOOL DISTRICT
3618080,36,MADISON CENTRAL SCHOOL DISTRICT
3618090,36,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT
3618120,36,MAHOPAC CENTRAL SCHOOL DISTRICT
3618150,36,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT
3618180,36,MALONE CENTRAL SCHOOL DISTRICT
3618210,36,MALVERNE UNION FREE SCHOOL DISTRICT
3618240,36,MAMARONECK UNION FREE SCHOOL DISTRICT
3618270,36,MANHASSET UNION FREE SCHOOL DISTRICT
3618330,36,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT
3618450,36,MARATHON CENTRAL SCHOOL DISTRICT
3618480,36,MARCELLUS CENTRAL SCHOOL DISTRICT
3618510,36,MARGARETVILLE CENTRAL SCHOOL DISTRICT
3618540,36,MARION CENTRAL SCHOOL DISTRICT
3618570,36,MARLBORO CENTRAL SCHOOL DISTRICT
3618600,36,CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT
3618630,36,MASSAPEQUA UNION FREE SCHOOL DISTRICT
3618660,36,MASSENA CENTRAL SCHOOL DISTRICT
3618690,36,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT
3618750,36,MAYFIELD CENTRAL SCHOOL DISTRICT
3618840,36,MCGRAW CENTRAL SCHOOL DISTRICT
3618900,36,MECHANICVILLE CITY SCHOOL DISTRICT
3618960,36,MEDINA CENTRAL SCHOOL DISTRICT
3618990,36,MENANDS UNION FREE SCHOOL DISTRICT
3619110,36,BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT
3619170,36,MEXICO CENTRAL SCHOOL DISTRICT
3619200,36,MIDDLE COUNTRY CENTRAL SCHOOL DISTRICT
3619230,36,LONGWOOD CENTRAL SCHOOL DISTRICT
3619260,36,MIDDLEBURGH CENTRAL SCHOOL DISTRICT
3619320,36,MIDDLETOWN CITY SCHOOL DISTRICT
3619350,36,MILFORD CENTRAL SCHOOL DISTRICT
3619380,36,MILLBROOK CENTRAL SCHOOL DISTRICT
3619410,36,MILLER PLACE UNION FREE SCHOOL DISTRICT
3619500,36,MINEOLA UNION FREE SCHOOL DISTRICT
3619530,36,MINERVA CENTRAL SCHOOL DISTRICT
3619560,36,MINISINK VALLEY CENTRAL SCHOOL DISTRICT
3619590,36,MOHAWK CENTRAL SCHOOL DISTRICT
3619650,36,MONROE-WOODBURY CENTRAL SCHOOL DISTRICT
3619680,36,VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY)
3619710,36,MONTAUK UNION FREE SCHOOL DISTRICT
3619740,36,MONTICELLO CENTRAL SCHOOL DISTRICT
3619800,36,MORAVIA CENTRAL SCHOOL DISTRICT
3619830,36,MORIAH CENTRAL SCHOOL DISTRICT
3619860,36,MORRIS CENTRAL SCHOOL DISTRICT
3619890,36,MORRISTOWN CENTRAL SCHOOL DISTRICT
3619920,36,MORRISVILLE-EATON CENTRAL SCHOOL DISTRICT
3619950,36,BEDFORD CENTRAL SCHOOL DISTRICT
3620010,36,MOUNT MORRIS CENTRAL SCHOOL DISTRICT
3620040,36,MOUNT SINAI UNION FREE SCHOOL DISTRICT
3620100,36,MOUNT VERNON SCHOOL DISTRICT
3620160,36,MOUNT PLEASANT CENTRAL SCHOOL DISTRICT
3620170,36,MOUNT PLEASANT-BLYTHEDALE UNION FREE SCHOOL DISTRICT
3620190,36,NANUET UNION FREE SCHOOL DISTRICT
3620220,36,NAPLES CENTRAL SCHOOL DISTRICT
3620340,36,CLARKSTOWN CENTRAL SCHOOL DISTRICT
3620370,36,NEW HARTFORD CENTRAL SCHOOL DISTRICT
3620400,36,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT
3620430,36,NEW LEBANON CENTRAL SCHOOL DISTRICT
3620460,36,NEW PALTZ CENTRAL SCHOOL DISTRICT
3620490,36,NEW ROCHELLE CITY SCHOOL DISTRICT
3620520,36,NEW SUFFOLK COMMON SCHOOL DISTRICT
3620580,36,NEW YORK CITY GEOGRAPHIC DISTRICT # 2
3620610,36,NEW YORK MILLS UNION FREE SCHOOL DISTRICT
3620640,36,NEWARK CENTRAL SCHOOL DISTRICT
3620670,36,NEWARK VALLEY CENTRAL SCHOOL DISTRICT
3620700,36,NEWBURGH CITY SCHOOL DISTRICT
3620730,36,NEWCOMB CENTRAL SCHOOL DISTRICT
3620760,36,NEWFANE CENTRAL SCHOOL DISTRICT
3620790,36,NEWFIELD CENTRAL SCHOOL DISTRICT
3620820,36,NIAGARA FALLS CITY SCHOOL DISTRICT
3620850,36,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT
3620880,36,NISKAYUNA CENTRAL SCHOOL DISTRICT
3620910,36,NORTH BABYLON UNION FREE SCHOOL DISTRICT
3620940,36,NORTH BELLMORE UNION FREE SCHOOL DISTRICT
3620970,36,NORTH COLLINS CENTRAL SCHOOL DISTRICT
3621000,36,NORTH COLONIE CSD
3621120,36,BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT
3621180,36,NORTH SALEM CENTRAL SCHOOL DISTRICT
3621210,36,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT
3621240,36,NORTH TONAWANDA CITY SCHOOL DISTRICT
3621250,36,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT
